timestamp,raw_data
2026-03-24T14:36:18.451482,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":117,""T"":472176,""D"":222,""P"":73,""Xcm"":107,""Ycm"":192,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.463320,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":118,""T"":472189,""D"":220,""P"":74,""Xcm"":107,""Ycm"":192,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.517359,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":119,""T"":472238,""D"":220,""P"":80,""Xcm"":107,""Ycm"":192,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.529302,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":120,""T"":472251,""D"":218,""P"":79,""Xcm"":107,""Ycm"":192,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.541188,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":121,""T"":472264,""D"":218,""P"":75,""Xcm"":107,""Ycm"":192,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.553286,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":122,""T"":472277,""D"":219,""P"":74,""Xcm"":106,""Ycm"":192,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.565691,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":123,""T"":472290,""D"":218,""P"":74,""Xcm"":105,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.613523,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":124,""T"":472340,""D"":223,""P"":84,""Xcm"":105,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.631735,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":125,""T"":472353,""D"":222,""P"":83,""Xcm"":105,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.643301,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":126,""T"":472366,""D"":220,""P"":88,""Xcm"":106,""Ycm"":192,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.655625,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":127,""T"":472378,""D"":221,""P"":67,""Xcm"":106,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.667600,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":128,""T"":472391,""D"":222,""P"":80,""Xcm"":106,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.715168,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":129,""T"":472440,""D"":222,""P"":62,""Xcm"":105,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.727232,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":130,""T"":472453,""D"":218,""P"":80,""Xcm"":106,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.745602,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":131,""T"":472466,""D"":224,""P"":77,""Xcm"":106,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.757705,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":132,""T"":472479,""D"":220,""P"":85,""Xcm"":106,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.769526,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":133,""T"":472492,""D"":219,""P"":72,""Xcm"":106,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.817781,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":134,""T"":472541,""D"":223,""P"":77,""Xcm"":107,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.829862,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":135,""T"":472554,""D"":220,""P"":80,""Xcm"":107,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.841530,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":136,""T"":472567,""D"":221,""P"":77,""Xcm"":107,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.859326,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":137,""T"":472580,""D"":219,""P"":73,""Xcm"":107,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.871269,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":138,""T"":472593,""D"":222,""P"":65,""Xcm"":106,""Ycm"":194,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.919400,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":139,""T"":472642,""D"":221,""P"":82,""Xcm"":107,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.931390,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":140,""T"":472655,""D"":220,""P"":75,""Xcm"":107,""Ycm"":194,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.943206,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":141,""T"":472668,""D"":219,""P"":88,""Xcm"":107,""Ycm"":194,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.955281,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":142,""T"":472681,""D"":223,""P"":77,""Xcm"":106,""Ycm"":194,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.973545,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":143,""T"":472694,""D"":223,""P"":82,""Xcm"":107,""Ycm"":194,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:19.021353,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":144,""T"":472743,""D"":220,""P"":67,""Xcm"":107,""Ycm"":194,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:19.033581,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":145,""T"":472756,""D"":219,""P"":76,""Xcm"":106,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:19.045471,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":146,""T"":472769,""D"":221,""P"":86,""Xcm"":107,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:19.057427,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":147,""T"":472782,""D"":222,""P"":67,""Xcm"":107,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:19.069446,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":148,""T"":472795,""D"":219,""P"":83,""Xcm"":107,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:19.123577,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":149,""T"":472844,""D"":222,""P"":77,""Xcm"":107,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:19.135205,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":150,""T"":472857,""D"":217,""P"":82,""Xcm"":107,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:19.147165,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":151,""T"":472870,""D"":221,""P"":74,""Xcm"":107,""Ycm"":194,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
